BRCA_C_TCGA_AR_A1AX_01A_11R_A12P_07,BRCA_C_TCGA_OL_A5RY_01A_21R_A28M_07,BRCA_C_TCGA_A8_A07C_01A_11R_A034_07,BRCA_C_TCGA_A7_A13E_01B_06R_A277_07,BRCA_C_TCGA_A7_A26G_01A_21R_A169_07,BRCA_C_TCGA_BH_A0BT_01A_11R_A12P_07,BRCA_C_TCGA_A2_A04Q_01A_21R_A034_07,BRCA_C_TCGA_LL_A73Z_01A_11R_A32P_07,BRCA_C_TCGA_E9_A1R0_01A_22R_A16F_07,BRCA_C_TCGA_A1_A0SK_01A_12R_A084_07
0.831815942958834,0.43134428905448,0.420544409278066,5.09890488901236,0.759377829826348,2.0084566700354,1.22286983030633,0.429698941796724,0.494450190602307,0.342361528216687
5.09791743879782,4.2512661744732,1.01449636422235,0.470984631947985,1.0562059815416,3.58079619439782,3.16612032131217,6.34187375323604,5.35887692419488,2.73651740765838
1.32585659238016,0.448165197509685,0.609512342388473,0.572729105491177,0.415108721201084,0.794104163961039,0.671525858301237,0.863100343406776,1.01357936518978,0.361480731869915
0.0218793918102825,0.00270750134212101,0.0367856593669442,0.925243353574718,0.00635537642235819,0.00201709836627545,0.00389882989638366,0.0152310984042322,0,0.0051575188766403
2.41570876796002,2.21293327315835,0.7557911053723,2.04382128883121,1.35598512757917,2.69477045994529,2.16922340303392,3.42469647383194,1.88978058067923,8.59448317865367
256.522232561153,186.814140876721,102.446292195932,70.8833254445132,227.482130958299,88.8343234031367,144.368022661554,352.117936190028,138.633115974,49.8607074168571
0.148433312961328,1.69817684915944,0.723811533650842,16.2743296124271,0.187451489840688,0.0788477470276437,23.8373783767227,2.34994245190928,0.0165435215506622,0.390993079996563
0.173595940516388,0.064445745934399,0.356724584067325,3.92447977250691,0.10084992827419,0.0640164207568319,0.0928025397568023,0.241693816309623,0.283184407403918,0
6.34200013871578,12.1969324597951,2.59404024341373,0.874698609963819,3.38119149582527,6.38553851859749,11.6943399280202,12.8116592938873,6.12832692543553,2.17695781873654
0,0.0145679165946195,0,0.500965246012507,0.013678234201841,0.0325594528496422,0.0524448758930546,0.0136586802836372,0.00834960531490698,0.0185002813384173
0,0,0,0.0877382763734326,0,0,0,0,0,0
0.00306294770758921,0.0125079736372355,0.00209803052567461,0.0985708625320141,0.00391469825007442,0,0,0.00390910193638033,0.040624041243682,0.00529476377671897
19.8202028940521,17.2747576241467,12.2617492483055,3.95428817501863,12.6065814096441,36.0039310142807,19.8197665111525,20.9502072654728,27.2962597082562,32.683738047764
16.5622150686718,29.8705676637995,12.1225783140029,7.5637210396291,26.5327779904208,19.5739796397566,10.129807527802,17.4374337672019,14.702551232742,40.5579032842925
0.0174445654989066,0.0237457710898031,0.0119490224508739,0.204143914102197,0.00557389617382892,0.0176906859937771,0.0170970778106948,0.0111318558593288,0.0204148426314316,0.0376944296483398
0,0.273098546023791,0.0161676374755597,0.69054284767135,0.0678758950632455,0.0598410035250273,0.0231332192295391,0.135557724184865,1.51002040229318,0
0,0,0,0.554505906680094,0,0,0.01238398336088,0,0.0098581006751335,0.316718649753257
0.00468103739554507,0,0,0,0,0,0,0,0,0
0.0120339812155949,0,0.00824292882087268,0.0352067242336568,0,0,0,0,0.0281660019289529,0.0208025385716425
0.614964472685456,2.20006445892661,4.63896192802794,1.45315607823818,1.15377100346598,0.543686881277969,2.60403643466091,2.43505179422704,0.47978276996282,10.6919120746212
52.9099680606156,23.5326642706993,26.6360321461189,14.8323021083849,18.7194375634643,24.6190053183403,19.7643150966873,27.1143719342085,40.9622274625978,38.792804255276
3.56431357337566,1.78105231433606,4.14356894916243,19.3118774741254,4.09184842488061,1.33864085690316,2.24501555872054,1.50267385823873,2.10976798366013,1.38590248888681
76.9240201097422,82.5074959160811,100.551893610345,4.70077511519098,45.2260744018204,110.565909340051,83.0479731908648,87.6381148878753,90.4630560280586,49.2556370796337
0.0724453718664578,0.0986135892558856,0.0372172371510974,0.344413606633599,0.052082507153164,0.00918343541912985,0.124254013654314,0.034672034566156,0.0211951519532254,0.01565408420943
44.5555095630598,75.6788411649217,44.7791438715354,14.4761859010682,69.7929425468409,55.1049817868341,48.2064328374923,49.0734816253795,35.2919414570457,49.072513527755
